confidence_score,interaction_type,partner_in_mosaic,partner_symbol,source_db,target_id,updated_at
955,physical,False,DLG1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
940,physical,False,KCNAB3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
911,physical,False,FAU,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
872,physical,False,KCNE2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
865,physical,True,KCNH2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
857,physical,False,DLG4,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
838,physical,False,ACTN2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
838,physical,False,SCN5A,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
836,physical,False,KCNIP2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
802,physical,False,TPI1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
792,physical,False,CAV1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
765,physical,False,KCNA3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
761,physical,True,SRC,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
743,physical,False,KCNA4,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
734,physical,True,FYN,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
712,physical,False,KCNJ8,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
710,physical,True,CACNA1C,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
710,physical,False,KCNE1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
710,physical,False,KCNJ3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
706,physical,False,KCNK3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
699,physical,False,KCND3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
688,physical,False,KCNN3,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
683,physical,False,KCNJ2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
649,physical,False,KCNJ5,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
649,physical,False,NPPA,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
625,physical,False,KCNB1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
623,physical,False,KCNN2,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
619,physical,False,RACK1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
618,physical,False,VWF,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
613,physical,False,KCNJ4,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
609,physical,False,HCN4,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
605,physical,True,KCNMA1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
603,physical,False,GJA5,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
601,physical,False,RPS5,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
599,physical,False,RPS28,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
596,physical,False,KCNJ12,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
596,physical,False,RPL34,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
593,physical,False,RPL31,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
591,physical,False,RPL37A,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
589,physical,False,RPL21,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
587,physical,False,RPL23A,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
587,physical,False,RPS24,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
586,physical,False,FHL1,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
584,physical,False,RPL38,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
583,physical,False,RPS18,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
582,physical,False,RPL23,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
582,physical,False,RPS19,STRING,KCNA5,2026-05-26 12:34:32.854957+00:00
998,physical,False,KCNE2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
994,physical,False,KCNE1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
983,physical,False,KCNQ1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
978,physical,False,SCN5A,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
958,physical,False,HSP90AA1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
950,physical,False,KCNE3,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
930,physical,False,KCNJ2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
891,physical,True,CACNA1C,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
883,physical,False,KCNH6,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
874,physical,False,HSPA4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
865,physical,True,KCNA5,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
858,physical,False,CAV3,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
857,physical,False,KCNE4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
855,physical,False,KCND3,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
849,physical,True,FLT1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
834,physical,False,SCN4B,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
831,physical,False,KCNH1-2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
830,physical,False,KCNE5,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
819,physical,False,HSP90AB1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
816,physical,False,KCNA2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
805,physical,False,KCNA3,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
798,physical,False,KCND2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
796,physical,False,AKAP9,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
791,physical,False,KCNJ5,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
773,physical,False,CACNB2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
764,physical,False,KCNC4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
761,physical,False,RNF207,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
752,physical,False,NOS1AP,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
752,physical,False,KCNQ4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
746,physical,False,RYR2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
746,physical,False,SCN4A,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
730,physical,False,CYP3A4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
722,physical,True,SIGMAR1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
713,physical,False,KCNA4,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
711,physical,False,STUB1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
694,physical,False,KCNAB1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
691,physical,False,KCNAB2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
689,physical,False,CALM3,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
688,physical,False,KCNB1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
685,physical,False,KCNC1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
683,physical,False,DNAJA1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
682,physical,False,CAV1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
679,physical,False,NEDD4L,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
673,physical,False,SNTA1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
673,physical,False,SCN1B,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
670,physical,False,CYP2D6,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
668,physical,False,PPIG,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
668,physical,False,FKBP8,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
664,physical,False,NAV1,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
664,physical,False,KCNQ2,STRING,KCNH2,2026-05-26 12:34:32.854957+00:00
988,physical,True,SLC12A1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
975,physical,True,SGK1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
970,physical,False,WNK4,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
965,physical,True,SLC12A3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
942,physical,False,CLCNKB,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
936,physical,False,WNK1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
925,physical,True,CFTR,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
920,physical,False,BSND,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
884,physical,False,CASR,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
853,physical,False,WNK3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
845,physical,False,STK39,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
840,physical,False,CLCNKA,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
811,physical,False,ITSN1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
802,physical,True,KCNMA1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
762,physical,False,OXSR1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
743,physical,False,SCNN1B,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
741,physical,False,UMOD,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
740,physical,False,AQP2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
722,physical,False,TRPV5,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
716,physical,False,CLCN5,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
715,physical,False,SCNN1G,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
707,physical,False,SCNN1A,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
683,physical,False,NEDD4L,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
680,physical,False,ABCC8,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
674,physical,False,CLDN16,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
667,physical,False,ITSN2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
635,physical,True,SLC9A3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
635,physical,True,WNK2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
629,physical,False,KCNJ16,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
628,physical,False,ABCB8,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
607,physical,False,GRIK4,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
591,physical,False,SLC9A3R2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
583,physical,False,CLDN19,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
577,physical,True,REN,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
561,physical,False,KCNJ10,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
557,physical,False,KLHL3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
555,physical,False,SLC26A4,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
547,physical,True,SLC12A2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
547,physical,False,KCNA3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
545,physical,False,SLC9A3R1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
526,physical,False,TRPM6,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
522,physical,False,KCNQ1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
520,physical,False,GOLGA3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
516,physical,False,SLC34A1,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
503,physical,True,KCNH2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
492,physical,False,AQP6,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
480,physical,False,CLDN14,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
479,physical,False,MIOX,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
478,physical,False,NR3C2,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
476,physical,False,SLC34A3,STRING,KCNJ1,2026-05-26 12:34:32.854957+00:00
999,physical,True,ABCC9,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
999,physical,False,ABCC8,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
991,physical,False,KCNJ8,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
924,physical,False,DIABLO-2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
924,physical,False,DIABLO,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
912,physical,False,GABBR1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
910,physical,False,GABBR2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
899,physical,False,GCK,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
878,physical,False,XIAP,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
874,physical,True,INS,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
857,physical,False,CDKAL1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
857,physical,False,ABCB5,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
840,physical,False,SLC30A8,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
839,physical,False,TCF7L2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
829,physical,False,HNF1A,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
825,physical,False,RAPGEF4,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
815,physical,False,SLC2A2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
798,physical,False,HHEX,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
787,physical,False,RAPGEF3,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
783,physical,False,GCG,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
780,physical,False,IGF2BP2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
768,physical,False,INCENP,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
760,physical,True,AURKB,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
759,physical,False,LDHA,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
750,physical,False,ANK2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
750,physical,False,CAPN10,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
749,physical,False,KCNQ1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
748,physical,True,PPARG,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
746,physical,False,SLC16A1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
745,physical,False,MTNR1B,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
725,physical,False,WFS1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
725,physical,False,FTO,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
724,physical,False,BIRC7,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
719,physical,False,HASPIN,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
711,physical,False,CASP3,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
709,physical,False,PTF1A,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
704,physical,False,PDX1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
699,physical,False,BIRC2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
698,physical,False,UCP2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
667,physical,False,BIRC3,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
664,physical,False,FOXA2,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
646,physical,False,PAX4,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
644,physical,False,CDC123,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
638,physical,False,BIRC6,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
628,physical,False,NEUROD1,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
627,physical,False,CIITA,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
626,physical,False,RFX6,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
626,physical,False,ADCY5,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
615,physical,False,KCND3,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
615,physical,False,ZFP57,STRING,KCNJ11,2026-05-26 12:34:32.854957+00:00
999,physical,False,KCNMB1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
998,physical,False,KCNMB4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
995,physical,False,KCNMB3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
981,physical,False,KCNN4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
980,physical,False,KCNN1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
970,physical,False,LRRC26,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
970,physical,False,KCNMB2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
969,physical,False,KCNN2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
966,physical,False,KCNN3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
944,physical,False,PRKACG,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
944,physical,True,PRKACA,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
944,physical,False,PRKACB,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
941,physical,False,PRKG1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
926,physical,False,PRKG2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
918,physical,True,CACNA1C,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
917,physical,False,CRBN,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
911,physical,False,KCNU1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
848,physical,True,CACNA1D,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
836,physical,True,TBXA2R,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
802,physical,False,LRRC52,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
802,physical,True,KCNJ1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
791,physical,False,CACNA1S,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
781,physical,False,CACNA1F,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
760,physical,False,PXK,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
720,physical,False,CSN3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
716,physical,False,KCNA2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
704,physical,False,STK39,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
685,physical,False,WNK4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
682,physical,False,KCNH1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
675,physical,False,KCNA1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
667,physical,False,KCNA3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
664,physical,False,TRPC1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
655,physical,False,HMOX2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
644,physical,False,KCNA4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
640,physical,False,KCNK4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
638,physical,False,VDAC2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
629,physical,True,KCNH2,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
629,physical,True,SLC12A3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
621,physical,False,WNK1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
606,physical,False,CAV3,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
605,physical,True,KCNA5,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
605,physical,False,SCN8A,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
597,physical,False,KCNQ5,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
593,physical,False,CACNA1A,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
593,physical,False,SCN1A,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
591,physical,False,CAV1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
588,physical,False,SCN2A,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
582,physical,False,KRT76,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
579,physical,False,FMR1,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
578,physical,False,KCNQ4,STRING,KCNMA1,2026-05-26 12:34:32.854957+00:00
999,physical,False,VEGFB,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,CDH5,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,NRP1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,VEGFC,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,PGF,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,VEGFD,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,True,PECAM1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
998,physical,False,FGF2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
998,physical,True,SRC,STRING,KDR,2026-05-26 12:34:32.854957+00:00
997,physical,False,PDGFC,STRING,KDR,2026-05-26 12:34:32.854957+00:00
996,physical,False,CTNNB1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
995,physical,False,SHC1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
994,physical,True,FLT4,STRING,KDR,2026-05-26 12:34:32.854957+00:00
994,physical,False,ANGPT1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
994,physical,True,FLT1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
991,physical,False,CDH17,STRING,KDR,2026-05-26 12:34:32.854957+00:00
991,physical,False,SH2D2A,STRING,KDR,2026-05-26 12:34:32.854957+00:00
986,physical,True,PDGFRB,STRING,KDR,2026-05-26 12:34:32.854957+00:00
986,physical,False,ANGPT2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
979,physical,True,ITGB3,STRING,KDR,2026-05-26 12:34:32.854957+00:00
975,physical,True,PIK3CA,STRING,KDR,2026-05-26 12:34:32.854957+00:00
975,physical,False,HSPG2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
974,physical,False,PLCG1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
972,physical,False,PTPN6,STRING,KDR,2026-05-26 12:34:32.854957+00:00
972,physical,False,SHC2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
970,physical,False,GRB2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
967,physical,False,TIMP3,STRING,KDR,2026-05-26 12:34:32.854957+00:00
966,physical,False,HGF,STRING,KDR,2026-05-26 12:34:32.854957+00:00
962,physical,False,CAV1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
960,physical,False,COL18A1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
958,physical,False,PTK2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
957,physical,False,FGF13,STRING,KDR,2026-05-26 12:34:32.854957+00:00
954,physical,False,HSP90AA1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
947,physical,False,JAK1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
946,physical,False,IQGAP1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
945,physical,False,FGF7,STRING,KDR,2026-05-26 12:34:32.854957+00:00
945,physical,False,CDC42,STRING,KDR,2026-05-26 12:34:32.854957+00:00
944,physical,False,NRP2,STRING,KDR,2026-05-26 12:34:32.854957+00:00
943,physical,False,PIK3R1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
942,physical,False,PLXND1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
942,physical,False,NCK1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
941,physical,False,MCAM,STRING,KDR,2026-05-26 12:34:32.854957+00:00
941,physical,False,SHC3,STRING,KDR,2026-05-26 12:34:32.854957+00:00
940,physical,False,CD47,STRING,KDR,2026-05-26 12:34:32.854957+00:00
938,physical,False,PTPN1,STRING,KDR,2026-05-26 12:34:32.854957+00:00
934,physical,False,KITLG,STRING,KDR,2026-05-26 12:34:32.854957+00:00
933,physical,False,FGF10,STRING,KDR,2026-05-26 12:34:32.854957+00:00
932,physical,False,FGF4,STRING,KDR,2026-05-26 12:34:32.854957+00:00
932,physical,False,PIK3CB,STRING,KDR,2026-05-26 12:34:32.854957+00:00
931,physical,False,DCN,STRING,KDR,2026-05-26 12:34:32.854957+00:00
999,physical,False,KITLG,STRING,KIT,2026-05-26 12:34:32.854957+00:00
998,physical,False,GRB2,STRING,KIT,2026-05-26 12:34:32.854957+00:00
995,physical,False,PIK3R1,STRING,KIT,2026-05-26 12:34:32.854957+00:00
993,physical,False,CLEC11A,STRING,KIT,2026-05-26 12:34:32.854957+00:00
990,physical,True,PTPN11,STRING,KIT,2026-05-26 12:34:32.854957+00:00
