clinical_status,compound_id,indication_id,max_phase,source_doc_id
preclinical,CHEMBL1079742,mesh_d008545,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001254,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d018287,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d064726,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d006258,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d012004,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d018316,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d000077192,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d008103,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d016543,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d012468,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d010534,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d005185,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d007680,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d002583,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001943,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d004938,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d010051,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d064129,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d008175,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d016889,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d003110,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d009959,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d012878,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001749,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d018281,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001661,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d009369,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d005706,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d002294,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d010190,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001650,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d001932,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d009837,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d015179,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d008113,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d008579,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d005909,0,chembl:CHEMBL1079742
preclinical,CHEMBL1079742,mesh_d005910,0,chembl:CHEMBL1079742
preclinical,CHEMBL5314392,mesh_d006333,0,chembl:CHEMBL5314392
preclinical,CHEMBL5314393,mesh_d007319,0,chembl:CHEMBL5314393
preclinical,CHEMBL5314393,mesh_d012893,0,chembl:CHEMBL5314393
preclinical,CHEMBL5314394,mesh_d012559,0,chembl:CHEMBL5314394
preclinical,CHEMBL5314395,mesh_d009437,0,chembl:CHEMBL5314395
preclinical,CHEMBL5314397,mesh_d029424,0,chembl:CHEMBL5314397
preclinical,CHEMBL5314400,mesh_d051474,0,chembl:CHEMBL5314400
preclinical,CHEMBL5314402,mesh_d001249,0,chembl:CHEMBL5314402
preclinical,CHEMBL5314402,mesh_d003924,0,chembl:CHEMBL5314402
preclinical,CHEMBL5314410,mesh_d009369,0,chembl:CHEMBL5314410
preclinical,CHEMBL5314421,mesh_d020521,0,chembl:CHEMBL5314421
preclinical,CHEMBL5314421,mesh_d000083242,0,chembl:CHEMBL5314421
preclinical,CHEMBL5314441,mesh_d008107,0,chembl:CHEMBL5314441
preclinical,CHEMBL5314441,mesh_d010300,0,chembl:CHEMBL5314441
preclinical,CHEMBL5314551,mesh_d011471,0,chembl:CHEMBL5314551
preclinical,CHEMBL5314551,mesh_d045169,0,chembl:CHEMBL5314551
preclinical,CHEMBL5314551,mesh_d002294,0,chembl:CHEMBL5314551
preclinical,CHEMBL1082407,mesh_d007674,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d006528,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d008107,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d002292,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d002277,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d010190,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d020522,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d001749,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d010051,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d045169,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d064726,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d016889,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d009369,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d000230,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d001943,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d014594,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082407,mesh_d011471,0,chembl:CHEMBL1082407
preclinical,CHEMBL1082607,mesh_d029424,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d004646,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d029481,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d009765,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d001249,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d001250,0,chembl:CHEMBL1082607
preclinical,CHEMBL1082607,mesh_d001986,0,chembl:CHEMBL1082607
preclinical,CHEMBL1083993,mesh_d017180,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d014693,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d001281,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d006333,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d002598,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d001145,0,chembl:CHEMBL1083993
preclinical,CHEMBL1083993,mesh_d028226,0,chembl:CHEMBL1083993
preclinical,CHEMBL1084172,mesh_d029424,0,chembl:CHEMBL1084172
preclinical,CHEMBL1084172,mesh_d004646,0,chembl:CHEMBL1084172
preclinical,CHEMBL1084172,mesh_d029481,0,chembl:CHEMBL1084172
preclinical,CHEMBL1084172,mesh_d001249,0,chembl:CHEMBL1084172
preclinical,CHEMBL1089221,mesh_d005128,0,chembl:CHEMBL1089221
preclinical,CHEMBL1089221,mesh_d063806,0,chembl:CHEMBL1089221
preclinical,CHEMBL1089221,mesh_d018771,0,chembl:CHEMBL1089221
preclinical,CHEMBL109,mesh_d004827,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d010190,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d017029,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d002294,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d008545,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d013964,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d009437,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d000505,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d002289,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d014947,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015451,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d009190,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015470,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d002051,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015464,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d016403,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d005909,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d007938,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d008223,0,chembl:CHEMBL109
preclinical,CHEMBL5314551,mesh_d006528,0,chembl:CHEMBL5314551
preclinical,CHEMBL109,mesh_d055752,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d010051,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001254,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d008527,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001007,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d006258,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015493,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d020522,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d012509,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d003704,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015658,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d013226,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d016543,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d012640,0,chembl:CHEMBL109
preclinical,CHEMBL5314551,mesh_d009190,0,chembl:CHEMBL5314551
preclinical,CHEMBL109,mesh_d012769,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001749,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001943,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d064129,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d008175,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d003866,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d005910,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001932,0,chembl:CHEMBL109
preclinical,CHEMBL5314551,mesh_d008545,0,chembl:CHEMBL5314551
preclinical,CHEMBL5314551,mesh_d010190,0,chembl:CHEMBL5314551
preclinical,CHEMBL5314551,mesh_d003110,0,chembl:CHEMBL5314551
preclinical,CHEMBL109,mesh_d000544,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d012559,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d008881,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d004832,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d013494,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d012174,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d028361,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d004828,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d009369,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001321,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001714,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d010235,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d011595,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d004806,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d000098943,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d015179,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d000437,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d000077274,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d009134,0,chembl:CHEMBL109
preclinical,CHEMBL109,mesh_d001930,0,chembl:CHEMBL109
preclinical,CHEMBL1091,mesh_d003876,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d014820,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d006484,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d003866,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d012871,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d011537,0,chembl:CHEMBL1091
preclinical,CHEMBL1091,mesh_d007249,0,chembl:CHEMBL1091
preclinical,CHEMBL1094636,mesh_d061325,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d008223,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d012512,0,chembl:CHEMBL1094636
preclinical,CHEMBL5314551,mesh_d009369,0,chembl:CHEMBL5314551
preclinical,CHEMBL1094636,mesh_d014565,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d055752,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d008545,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d010190,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d001749,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d015451,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d015179,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d005909,0,chembl:CHEMBL1094636
preclinical,CHEMBL5314782,mesh_d009369,0,chembl:CHEMBL5314782
preclinical,CHEMBL1094636,mesh_d006258,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d013274,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d010534,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d005185,0,chembl:CHEMBL1094636
preclinical,CHEMBL558752,mesh_d008545,0,chembl:CHEMBL558752
preclinical,CHEMBL1094636,mesh_d010051,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d064129,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d008175,0,chembl:CHEMBL1094636
preclinical,CHEMBL558752,mesh_d009369,0,chembl:CHEMBL558752
preclinical,CHEMBL1094636,mesh_d002294,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d002289,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d002583,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d008654,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d011471,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d016889,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d012004,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d001943,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d010412,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d001661,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d009369,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d010235,0,chembl:CHEMBL1094636
preclinical,CHEMBL1094636,mesh_d021441,0,chembl:CHEMBL1094636
preclinical,CHEMBL1095292,mesh_d014693,0,chembl:CHEMBL1095292
preclinical,CHEMBL1095292,mesh_d001145,0,chembl:CHEMBL1095292
preclinical,CHEMBL110458,mesh_d000795,0,chembl:CHEMBL110458
preclinical,CHEMBL1108,mesh_d011618,0,chembl:CHEMBL1108
preclinical,CHEMBL1108,mesh_d010146,0,chembl:CHEMBL1108
preclinical,CHEMBL1108,mesh_d020250,0,chembl:CHEMBL1108
preclinical,CHEMBL111,mesh_d009765,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d002318,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d024821,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d005234,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d014029,0,chembl:CHEMBL111
preclinical,CHEMBL559478,mesh_d000544,0,chembl:CHEMBL559478
preclinical,CHEMBL564829,mesh_d006528,0,chembl:CHEMBL564829
preclinical,CHEMBL564829,mesh_d013945,0,chembl:CHEMBL564829
preclinical,CHEMBL574737,mesh_d008545,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d009190,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d015456,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d007948,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d015479,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d015473,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d015464,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d007938,0,chembl:CHEMBL574737
preclinical,CHEMBL111,mesh_d010146,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d016540,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d000428,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d011236,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d052439,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d002189,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d015431,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d003324,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d001161,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d013119,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d003924,0,chembl:CHEMBL111
preclinical,CHEMBL111,mesh_d011218,0,chembl:CHEMBL111
preclinical,CHEMBL1112,mesh_d001289,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d001321,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d005879,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d013313,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d000374,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d019052,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d020817,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d001007,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d011618,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d003704,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d011595,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d002659,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d003865,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d009771,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d019969,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d000544,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d012559,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d000437,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d005600,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d014256,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d001714,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d000856,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d001523,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d003866,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d013981,0,chembl:CHEMBL1112
preclinical,CHEMBL1112,mesh_d019970,0,chembl:CHEMBL1112
preclinical,CHEMBL1113,mesh_d003866,0,chembl:CHEMBL1113
preclinical,CHEMBL1116,mesh_d011471,0,chembl:CHEMBL1116
preclinical,CHEMBL1116,mesh_d001943,0,chembl:CHEMBL1116
preclinical,CHEMBL1116,mesh_d010024,0,chembl:CHEMBL1116
preclinical,CHEMBL1116,mesh_d015663,0,chembl:CHEMBL1116
preclinical,CHEMBL1118,mesh_d005356,0,chembl:CHEMBL1118
preclinical,CHEMBL1118,mesh_d019698,0,chembl:CHEMBL1118
preclinical,CHEMBL1118,mesh_d003865,0,chembl:CHEMBL1118
preclinical,CHEMBL1118,mesh_d003866,0,chembl:CHEMBL1118
preclinical,CHEMBL112,mesh_d005334,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d020370,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010146,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001168,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d002972,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006973,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d014947,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003139,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006470,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009767,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d016920,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d050723,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009765,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d011671,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015207,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d056844,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008224,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015464,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008545,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007239,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008223,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009369,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001172,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015658,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008288,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009101,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007674,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001145,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006086,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d020250,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008181,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009437,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008228,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007946,0,chembl:CHEMBL112
preclinical,CHEMBL574737,mesh_d008223,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d009369,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d011471,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d055752,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d010190,0,chembl:CHEMBL574737
preclinical,CHEMBL574737,mesh_d007947,0,chembl:CHEMBL574737
preclinical,CHEMBL112,mesh_d012852,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010145,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003929,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d014076,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d013290,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d052016,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009216,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006261,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001883,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d018805,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006009,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d059787,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d054198,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d016403,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d011225,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d006984,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d019694,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007669,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d012600,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003693,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d064386,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d000070636,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d011537,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d004374,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001416,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d059350,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d019547,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d004412,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003424,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007154,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d002289,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015458,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007251,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d014098,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d004066,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d014839,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009325,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d017116,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d055959,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d018781,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010612,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001943,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001930,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d054218,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015451,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009422,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015746,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d007021,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d016553,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001924,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010392,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d012141,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d045169,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d005910,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d015470,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d001007,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009120,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d000077733,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009190,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d016778,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003922,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d003924,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010003,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d010300,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d008881,0,chembl:CHEMBL112
preclinical,CHEMBL112,mesh_d009103,0,chembl:CHEMBL112
preclinical,CHEMBL1120,mesh_d008223,0,chembl:CHEMBL1120
preclinical,CHEMBL1120,mesh_d016481,0,chembl:CHEMBL1120
