dependency_fraction,mean_gene_effect,n_models,source,target_id,updated_at
0.0016556291390728477,0.07209079484144584,1208,DepMap,RIPK2,2026-05-26 11:14:34.585491+00:00
0.01076158940397351,0.0660416647260875,1208,DepMap,ROCK2,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,0.10828739525292755,1208,DepMap,ROS1,2026-05-26 11:14:34.585491+00:00
0.6721854304635762,-0.7848322865242018,1208,DepMap,SCD,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,0.06132885330794228,1208,DepMap,SELE,2026-05-26 11:14:34.585491+00:00
0.008278145695364239,-0.043326556189941676,1208,DepMap,SGK1,2026-05-26 11:14:34.585491+00:00
0.0016556291390728477,-0.07507899063676646,1208,DepMap,SHBG,2026-05-26 11:14:34.585491+00:00
0.02566225165562914,-0.21409423910994826,1208,DepMap,SIGMAR1,2026-05-26 11:14:34.585491+00:00
0.005794701986754967,-0.0935067145892181,1208,DepMap,SLC12A1,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,0.059275887603912496,1208,DepMap,SLC12A2,2026-05-26 11:14:34.585491+00:00
0.0016556291390728477,-0.07774101043292754,1208,DepMap,SLC12A3,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,-0.03321691244607626,1208,DepMap,SLC45A3,2026-05-26 11:14:34.585491+00:00
0.0041390728476821195,-0.05244810692193499,1208,DepMap,SLC6A2,2026-05-26 11:14:34.585491+00:00
0.0024834437086092716,0.09254305245746992,1208,DepMap,SLC6A3,2026-05-26 11:14:34.585491+00:00
0.006622516556291391,-0.0254798255499101,1208,DepMap,SLC6A4,2026-05-26 11:14:34.585491+00:00
0.060430463576158944,-0.22662018472974044,1208,DepMap,SLC6A6,2026-05-26 11:14:34.585491+00:00
0.022350993377483443,-0.1406967159199853,1208,DepMap,SLC9A3,2026-05-26 11:14:34.585491+00:00
0.31788079470198677,-0.3636280987282543,1208,DepMap,SMARCA4,2026-05-26 11:14:34.585491+00:00
0.0,0.13689913190529543,1208,DepMap,SNCA,2026-05-26 11:14:34.585491+00:00
0.0,0.03142172623537156,1208,DepMap,SNCB,2026-05-26 11:14:34.585491+00:00
0.15728476821192053,-0.28490479549660214,1208,DepMap,SOS1,2026-05-26 11:14:34.585491+00:00
0.0024834437086092716,0.016127777227839243,1208,DepMap,SPIN1,2026-05-26 11:14:34.585491+00:00
0.037251655629139076,-0.11233391523617609,1208,DepMap,SRC,2026-05-26 11:14:34.585491+00:00
0.014072847682119206,-0.12149656979787642,1208,DepMap,STRADA,2026-05-26 11:14:34.585491+00:00
0.0,0.0418715287980568,1208,DepMap,STS,2026-05-26 11:14:34.585491+00:00
0.0016556291390728477,0.04132006127036973,1208,DepMap,TBXA2R,2026-05-26 11:14:34.585491+00:00
0.0024834437086092716,-0.0688402225242162,1208,DepMap,TH,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,-0.06820737624580003,1208,DepMap,TIGIT,2026-05-26 11:14:34.585491+00:00
0.004966887417218543,-0.11998803224591481,1208,DepMap,TNF,2026-05-26 11:14:34.585491+00:00
0.012417218543046357,0.03497650309300231,1208,DepMap,TNFAIP3,2026-05-26 11:14:34.585491+00:00
0.0033112582781456954,-0.005463727874527154,1208,DepMap,TNFRSF14,2026-05-26 11:14:34.585491+00:00
0.6158940397350994,-0.6821222858489892,1208,DepMap,TOE1,2026-05-26 11:14:34.585491+00:00
0.0041390728476821195,0.42418459487545485,1208,DepMap,TP53,2026-05-26 11:14:34.585491+00:00
0.0902317880794702,-0.08440815651650543,1208,DepMap,TP63,2026-05-26 11:14:34.585491+00:00
0.0024834437086092716,0.018476605685722906,1208,DepMap,TREM2,2026-05-26 11:14:34.585491+00:00
0.0008278145695364238,0.11059987154175636,1208,DepMap,TRIM59,2026-05-26 11:14:34.585491+00:00
0.0024834437086092716,-0.013281503352851524,1208,DepMap,TRPC6,2026-05-26 11:14:34.585491+00:00
0.0033112582781456954,-0.09577293916902085,1208,DepMap,TRPV1,2026-05-26 11:14:34.585491+00:00
0.005794701986754967,-0.10422405858733863,1208,DepMap,TRPV4,2026-05-26 11:14:34.585491+00:00
0.022350993377483443,-0.17575669668879657,1208,DepMap,TSSK6,2026-05-26 11:14:34.585491+00:00
0.005794701986754967,-0.0801231659235785,1208,DepMap,VAV1,2026-05-26 11:14:34.585491+00:00
0.0016556291390728477,-0.05827967458121788,1208,DepMap,VDR,2026-05-26 11:14:34.585491+00:00
0.7698675496688742,-0.8089743568617448,1208,DepMap,VHL,2026-05-26 11:14:34.585491+00:00
1.0,-2.583085274374129,1208,DepMap,WEE1,2026-05-26 11:14:34.585491+00:00
0.0,0.12417068854650797,77,DepMap,WNK2,2026-05-26 11:14:34.585491+00:00
0.016556291390728478,-0.17709317504771477,1208,DepMap,WNT1,2026-05-26 11:14:34.585491+00:00
0.0,0.021326683440811102,1208,DepMap,WNT3,2026-05-26 11:14:34.585491+00:00
0.0,0.03752494068705721,1208,DepMap,XDH,2026-05-26 11:14:34.585491+00:00
0.0074503311258278145,-0.027264483634103328,1208,DepMap,YWHAB,2026-05-26 11:14:34.585491+00:00
