association_score,evidence_type,indication_id,source_doc_id,target_id
0.5418048949168703,open_targets_clinical,orthostatic_hypotension,,ADRA1A
0.0,clinical_trial_phase0,"hypercholesterolemia,_familial,_3",,APOB
0.541767459662083,open_targets_clinical,glaucoma,,ADRA1A
0.0,clinical_trial_phase0,"hypercholesterolemia,_familial,_4",,APOB
0.541290761614044,open_targets_clinical,urticaria,,ADRA1A
0.531314468371725,open_targets_clinical,rosacea,,ADRA1A
0.5221104785348013,open_targets_clinical,mydriasis,,ADRA1A
0.506889036807143,open_targets_clinical,adrenal_gland_pheochromocytoma,,ADRA1A
0.5030392466541774,open_targets_clinical,back_pain,,ADRA1A
0.25,clinical_trial_phase1,leukemia,,APP
0.25,clinical_trial_phase1,lymphoma,,APP
0.0,clinical_trial_phase0,metabolic_syndrome,,APP
0.0,clinical_trial_phase0,erectile_dysfunction,,APP
0.0,clinical_trial_phase0,"gist,_malignant",,APP
0.0,clinical_trial_phase0,cbt,,APP
0.1847899273423509,open_targets_genetic_association,late-onset_parkinson_disease,,ATXN2
0.0,clinical_trial_phase0,melanoma,,APP
0.25,clinical_trial_phase1,breast_cancer,,APP
0.25,clinical_trial_phase1,healthy_volunteers,,APP
0.4138052923181438,open_targets_literature,cancer,,HMGCR
0.25,clinical_trial_phase1,advanced_and_selected_solid_tumors,,BRAF
0.5014356090875312,open_targets_clinical,major_depressive_disorder,,ADRA1A
0.4993437776397789,open_targets_clinical,obesity,,ADRA1A
0.25,clinical_trial_phase1,pediatric_recurrent/refractory_brafv600e-mutant_gliomas,,BRAF
0.4623443982105619,open_targets_clinical,airway_obstruction,,ADRA1A
0.5,clinical_trial_phase2,metastatic_renal_cell_carcinoma,,CHEK1
0.7003594410161685,clinical_trial_phase1,cancer,,BRAF
0.4619748183558772,open_targets_clinical,prostate_carcinoma,,ADRA1A
0.5968682233708195,open_targets_clinical,nasal_congestion,,ADRA2A
0.586004845706806,open_targets_clinical,sepsis,,ADRA2A
0.5642117110675143,open_targets_clinical,septic_shock,,ADRA2A
0.5602542517484823,open_targets_clinical,allergic_disease,,ADRA2A
0.22004684523639956,open_targets_genetic_association,premature_birth,,AGTR2
0.15667242612327548,open_targets_affected_pathway,neuroinflammatory_disorder,,AGTR2
0.1024787805516658,open_targets_literature,neoplasm,,AGTR2
0.3836220887467512,open_targets_clinical,diabetes_mellitus,,AKR1B1
0.3786641487336077,open_targets_clinical,diabetic_neuropathy,,AKR1B1
0.36994943453938645,open_targets_affected_pathway,neurodegenerative_disease,,AKR1B1
0.26368306098065136,open_targets_clinical,diabetic_cardiomyopathy,,AKR1B1
0.2607334544265198,open_targets_clinical,erectile_dysfunction,,AKR1B1
0.12138303581551335,open_targets_literature,breast_cancer,,AKR1B1
0.6801269035236289,open_targets_genetic_association,cowden_syndrome_6,,AKT1
0.670688782545508,open_targets_literature,cancer,,AKT1
0.6419983229974482,open_targets_somatic_mutation,breast_adenocarcinoma,,AKT1
0.3914930807513082,open_targets_literature,prostate_cancer,,AKT1
0.3504633305599607,open_targets_somatic_mutation,prostate_adenocarcinoma,,AKT1
0.3495889354413293,open_targets_literature,colorectal_cancer,,AKT1
0.3401488083020224,open_targets_literature,head_and_neck_squamous_cell_carcinoma,,AKT1
0.32883125762684245,open_targets_affected_pathway,endometrial_carcinoma,,AKT1
0.5,clinical_trial_phase2,lung_cancer,,BCL2
0.25,clinical_trial_phase1,recurrent_grade_1_follicular_lymphoma,,BCL2
0.32562056066632084,open_targets_somatic_mutation,cervical_squamous_cell_carcinoma,,AKT1
0.3183008833068097,open_targets_literature,lung_adenocarcinoma,,AKT1
0.31623684715930306,open_targets_literature,non-small_cell_lung_carcinoma,,AKT1
0.30723906728346945,open_targets_literature,hepatocellular_carcinoma,,AKT1
0.7874409601922895,open_targets_genetic_literature,hypoinsulinemic_hypoglycemia_and_body_hemihypertrophy,,AKT2
0.5694212788122297,open_targets_clinical,breast_cancer,,AKT2
0.5171829019722292,open_targets_literature,diabetes_mellitus,,AKT2
0.45150344605594567,open_targets_clinical,breast_neoplasm,,AKT2
0.43800067899993045,open_targets_literature,neoplasm,,AKT2
0.2928899183100235,open_targets_literature,urinary_bladder_carcinoma,,AKT2
0.2917328666453958,open_targets_literature,osteosarcoma,,AKT2
0.2882521232192394,open_targets_somatic_mutation,esophageal_squamous_cell_carcinoma,,AKT2
0.28615124718450324,open_targets_somatic_mutation,meningioma,,AKT2
0.25,clinical_trial_phase1,"non-squamous,_non-small-cell_lung_cancer",,BRAF
0.25,clinical_trial_phase1,neoplasms,,BRAF
0.28188004816484885,open_targets_somatic_mutation,small_cell_lung_carcinoma,,AKT2
0.25,clinical_trial_phase1,aml,,BRAF
0.25,clinical_trial_phase1,high_risk_and_very_high_risk_mds,,BRAF
0.25,clinical_trial_phase1,anaplastic_thyroid_cancer,,BRAF
0.25,clinical_trial_phase1,atc,,BRAF
0.25,clinical_trial_phase1,"solid_tumor,_adult",,BRAF
0.25,clinical_trial_phase1,non-small_cell_lung_cancer,,BRAF
0.28181865177159104,open_targets_clinical,colorectal_cancer,,AKT2
0.25,clinical_trial_phase1,metastatic_malignant_neoplasm_in_the_brain,,BRAF
0.5,clinical_trial_phase2,malignant_solid_tumor,,BRAF
0.33441571204867593,open_targets_literature,hepatocellular_carcinoma,,ALK
0.5,clinical_trial_phase2,advanced_malignant_solid_neoplasm,,BRAF
0.5,clinical_trial_phase2,ann_arbor_stage_iii_non-hodgkin_lymphoma,,BRAF
0.5,clinical_trial_phase2,ann_arbor_stage_iv_non-hodgkin_lymphoma,,BRAF
0.5,clinical_trial_phase2,histiocytic_sarcoma,,BRAF
0.5,clinical_trial_phase2,juvenile_xanthogranuloma,,BRAF
0.0,clinical_trial_phase0,thyroid_cancer,,BRAF
0.0,clinical_trial_phase0,thyroid_neoplasms,,BRAF
0.25,clinical_trial_phase1,hematopoietic_and_lymphoid_cell_neoplasm,,BRAF
0.25,clinical_trial_phase1,locally_advanced_malignant_solid_neoplasm,,BRAF
0.25,clinical_trial_phase1,locally_advanced_melanoma,,BRAF
0.25,clinical_trial_phase1,metastatic_malignant_solid_neoplasm,,BRAF
0.5,clinical_trial_phase2,mixed_glio-neuronal_tumors,,BRAF
0.5,clinical_trial_phase2,pleomorphic_xanthoastrocytoma,,BRAF
0.5586513143756243,clinical_trial_phase1,metastatic_melanoma,,BRAF
0.0,clinical_trial_phase0,breast_cancer,,BRAF
0.0,clinical_trial_phase0,urinary_bladder_cancer,,BRAF
0.0,clinical_trial_phase0,squamous_cell_carcinoma_of_head_and_neck,,BRAF
0.25,clinical_trial_phase1,clinical_stage_iv_cutaneous_melanoma_ajcc_v8,,BRAF
0.554019988938521,clinical_trial_phase1,metastatic_colorectal_cancer,,BRAF
0.25,clinical_trial_phase1,advanced_uveal_melanoma,,BRD4
0.25,clinical_trial_phase1,metastatic_uveal_melanoma,,BRD4
0.25,clinical_trial_phase1,unresectable_uveal_melanoma,,BRD4
0.25,clinical_trial_phase1,advanced_hepatocellular_carcinoma,,BRD4
0.7996384599904973,clinical_trial_phase2,prostate_cancer,,AR
0.8185527839444029,clinical_trial_phase1,melanoma,,BRAF
0.7141203476842687,open_targets_genetic_association,"melanoma,_cutaneous_malignant,_susceptibility_to,_3",,CDK4
0.6126234478490361,open_targets_clinical,asthma,,ADRA2A
0.25,clinical_trial_phase1,stage_iv_breast_cancer,,AR
0.25,clinical_trial_phase1,recurrent_breast_cancer,,AR
0.6081818489526029,open_targets_clinical,major_depressive_disorder,,ADRA2A
0.25,clinical_trial_phase1,acute_myeloid_leukemia_recurrent,,BCL2
0.6071431215909644,open_targets_clinical,attention_deficit_hyperactivity_disorder,,ADRA2A
0.25,clinical_trial_phase1,"leukemia,_myeloid",,BCL2
0.6025882905612504,open_targets_clinical,hypertension,,ADRA2A
0.5921004843260232,open_targets_clinical,pain,,ADRA2A
0.5645044200773564,open_targets_clinical,eye_allergy,,ADRA2A
0.5619159665165424,open_targets_clinical,rosacea,,ADRA2A
0.5603040200365396,open_targets_clinical,depressive_disorder,,ADRA2A
0.5,clinical_trial_phase2,sleep_disorder,,APP
0.19195025230325458,open_targets_genetic_association,hypertension,,AKR1B1
0.75,clinical_trial_phase3,migraine,,APP
0.0,clinical_trial_phase0,blood_pressure,,APP
0.0,clinical_trial_phase0,hypertension,,APP
0.25,clinical_trial_phase1,healthy,,APP
0.16731363454656553,open_targets_genetic_association,essential_hypertension,,AKR1B1
0.5,clinical_trial_phase2,resectable_head_and_neck_squamous_cell_carcinoma,,APP
0.7595350815691262,open_targets_genetic_literature,proteus_syndrome,,AKT1
0.37290802393720823,open_targets_somatic_mutation,breast_ductal_adenocarcinoma,,AKT1
0.0,clinical_trial_phase0,prostate_cancer_metastatic,,AR
0.37216020848120007,open_targets_genetic_association,cowden_disease,,AKT1
0.3707809892124271,open_targets_somatic_mutation,superficial_spreading_melanoma,,AKT1
0.3706423967669203,open_targets_somatic_mutation,transitional_meningioma,,AKT1
0.25,clinical_trial_phase1,"aml,_adult_recurrent",,BCL2
0.37050380432141355,open_targets_somatic_mutation,nodular_melanoma,,AKT1
0.37050380432141355,open_targets_somatic_mutation,hemangioblastoma,,AKT1
0.37013422446672883,open_targets_somatic_mutation,intraductal_breast_papilloma,,AKT1
0.36994943453938645,open_targets_somatic_mutation,ovarian_granulosa_cell_tumor,,AKT1
0.3374951342451482,open_targets_genetic_association,renal_carcinoma,,AKT1
0.33612621425723604,open_targets_genetic_association,hereditary_breast_cancer,,AKT1
0.33520226462052427,open_targets_genetic_association,hereditary_breast_carcinoma,,AKT1
0.3338281382526715,open_targets_somatic_mutation,differentiated_thyroid_carcinoma,,AKT1
0.3299731240622368,open_targets_affected_pathway,cutaneous_melanoma,,AKT1
0.3092003465788368,open_targets_literature,multiple_myeloma,,AKT1
0.5,clinical_trial_phase2,non-small_cell_lung_cancer,,BCL2
0.5,clinical_trial_phase2,stage_iv,,BCL2
0.5,clinical_trial_phase2,oligometastasis,,BCL2
0.7175050307656363,open_targets_genetic_literature,type_2_diabetes_mellitus,,AKT2
0.43126407016629387,open_targets_affected_pathway,cancer,,AKT2
0.25,clinical_trial_phase1,diffuse_large_b_cell_lymphoma_(dlbcl),,BCL2
0.3865792840918051,open_targets_affected_pathway,neurodegenerative_disease,,AKT2
0.25,clinical_trial_phase1,follicular_lymphoma_(fl),,BCL2
0.3827496274842496,open_targets_genetic_association,akt2-related_familial_partial_lipodystrophy,,AKT2
0.25,clinical_trial_phase1,mantle_cell_lymphoma_(mcl),,BCL2
0.3823389832012666,open_targets_genetic_association,familial_partial_lipodystrophy_due_to_akt2_mutations,,AKT2
0.25,clinical_trial_phase1,metastatic_endometrial_carcinoma,,BCL2
0.25,clinical_trial_phase1,metastatic_fallopian_tube_carcinoma,,BCL2
0.25,clinical_trial_phase1,metastatic_platinum-resistant_ovarian_carcinoma,,BCL2
0.25,clinical_trial_phase1,metastatic_primary_peritoneal_carcinoma,,BCL2
0.0,clinical_trial_phase0,ph+_all,,BCL2
0.3788193510518193,open_targets_somatic_mutation,carcinoma_of_liver_and_intrahepatic_biliary_tract,,AKT2
0.25,clinical_trial_phase1,hiv-1,,BCL2
0.25,clinical_trial_phase1,"acute_myeloid_leukemia,_in_relapse",,BCL2
0.3730655573502676,open_targets_somatic_mutation,lung_carcinoma,,AKT2
0.37216575479772895,open_targets_clinical,prostate_cancer,,AKT2
0.3720270379586036,open_targets_somatic_mutation,gastric_carcinoma,,AKT2
0.371761402438049,open_targets_somatic_mutation,cutaneous_melanoma,,AKT2
0.3716074108319304,open_targets_somatic_mutation,prostate_carcinoma,,AKT2
0.3695798546847018,open_targets_somatic_mutation,superficial_spreading_melanoma,,AKT2
0.3695798546847018,open_targets_somatic_mutation,kidney_neoplasm,,AKT2
0.3695798546847018,open_targets_somatic_mutation,hemangioblastoma,,AKT2
0.3695798546847018,open_targets_somatic_mutation,nodular_melanoma,,AKT2
0.3695798546847018,open_targets_somatic_mutation,transitional_meningioma,,AKT2
0.30802182971837105,open_targets_literature,non-small_cell_lung_carcinoma,,AKT2
0.3025684225014807,open_targets_somatic_mutation,multiple_myeloma,,AKT2
0.2977604143927426,open_targets_somatic_mutation,head_and_neck_squamous_cell_carcinoma,,AKT2
0.29741135966802834,open_targets_literature,hepatocellular_carcinoma,,AKT2
0.2971523570062735,open_targets_literature,lung_adenocarcinoma,,AKT2
0.29658783338447314,open_targets_somatic_mutation,gastric_adenocarcinoma,,AKT2
0.2961954399585116,open_targets_somatic_mutation,prostate_adenocarcinoma,,AKT2
0.2956638837477614,open_targets_somatic_mutation,rectal_adenocarcinoma,,AKT2
0.25,clinical_trial_phase1,malignant_solid_neoplasm,,BRAF
0.16209467942587388,open_targets_genetic_association,preeclampsia,,ATXN2
0.1589257945599176,open_targets_genetic_association,chronic_ulcer_of_skin,,ATXN2
0.15104119173319744,open_targets_genetic_association,connective_tissue_disease,,ATXN2
0.32407452777542456,clinical_trial_phase1,leukemia,,BCL2
0.408960032478504,open_targets_literature,breast_cancer,,HMGCR
0.4000112218188674,open_targets_clinical,ischemic_stroke,,HMGCR
0.4731802742277758,open_targets_clinical,anaphylaxis,,ADRA1A
0.46581434240176833,open_targets_clinical,inflammation,,ADRA1A
0.4631341153545878,open_targets_clinical,arthritis,,ADRA1A
0.4801313977120636,open_targets_clinical,hemorrhage,,ADRA2A
0.44752978005947064,open_targets_clinical,obesity,,ADRA2A
0.4161879808032725,open_targets_clinical,multiple_system_atrophy,,ADRA2A
0.41030899040434987,open_targets_clinical,delirium,,ADRA2A
0.4623443982105619,open_targets_clinical,airway_obstruction,,ADRA2A
0.4619748183558772,open_targets_clinical,ptosis,,ADRA2A
0.46308355791993133,open_targets_clinical,ptosis,,ADRA1A
0.44944158353672387,open_targets_clinical,fecal_incontinence,,ADRA1A
0.39556051074812953,open_targets_clinical,urinary_retention,,ADRA1A
0.39281332933922525,open_targets_clinical,alzheimer_disease,,ADRA1A
0.39087515545614254,open_targets_clinical,nephrolithiasis,,ADRA1A
0.3896730474930932,open_targets_clinical,allergy,,ADRA1A
0.3893953918989758,open_targets_clinical,allergic_rhinitis,,ADRA1A
0.5965910700181601,open_targets_clinical,ocular_hypertension,,ADRA2A
0.5956110847344736,open_targets_clinical,glaucoma,,ADRA2A
0.5921287974417523,open_targets_clinical,seasonal_allergic_rhinitis,,ADRA2A
0.5919000849799761,open_targets_clinical,open-angle_glaucoma,,ADRA2A
0.0,clinical_trial_phase0,egfr_gene_mutation,,APP
0.5869118334324349,open_targets_clinical,sinusitis,,ADRA2A
0.0,clinical_trial_phase0,egfr,,APP
0.0,clinical_trial_phase0,alk_gene_mutation,,APP
0.0,clinical_trial_phase0,ret_gene_mutation,,APP
0.5856259310440187,open_targets_clinical,common_cold,,ADRA2A
0.5843243387188337,open_targets_clinical,cardiovascular_disease,,ADRA2A
0.5780445345356793,open_targets_clinical,hypotension,,ADRA2A
0.5727629328795701,open_targets_clinical,migraine_disorder,,ADRA2A
0.75,clinical_trial_phase3,episodic_migraine,,APP
0.5409211817593593,open_targets_clinical,urticaria,,ADRA2A
0.75,clinical_trial_phase3,headache,,APP
0.75,clinical_trial_phase3,"headache,_migraine",,APP
0.536474558951929,open_targets_clinical,opioid_dependence,,ADRA2A
0.0,clinical_trial_phase0,cognitive_decline,,APP
0.5293820774075371,open_targets_clinical,spasticity,,ADRA2A
0.528610409316237,open_targets_clinical,insomnia,,ADRA2A
0.5261379875719714,open_targets_clinical,headache,,ADRA2A
0.5218750316544176,open_targets_clinical,orthostatic_hypotension,,ADRA2A
0.5118463597412175,open_targets_clinical,alzheimer_disease,,ADRA2A
0.507309173165318,open_targets_clinical,erythema,,ADRA2A
0.4953396663482461,open_targets_clinical,adrenal_gland_pheochromocytoma,,ADRA2A
0.482127186543268,open_targets_clinical,mydriasis,,ADRA2A
0.48179220251757654,open_targets_clinical,cancer,,ADRA2A
0.4731802742277758,open_targets_clinical,anaphylaxis,,ADRA2A
0.4624675914954568,open_targets_clinical,drug_dependence,,ADRA2A
0.4619748183558772,open_targets_clinical,erectile_dysfunction,,ADRA2A
0.5,clinical_trial_phase2,nsclc_harboring_nrg1_fusion,,AR
0.4619748183558772,open_targets_clinical,muscle_cramp,,ADRA2A
0.38805884741893687,open_targets_clinical,neuropathic_pain,,ADRA2A
0.25,clinical_trial_phase1,estrogen_receptor_negative_breast_cancer,,AR
0.39267859560249563,open_targets_clinical,pulmonary_hypertension,,ADRA2A
0.25,clinical_trial_phase1,human_epidermal_growth_factor_2_negative_carcinoma_of_breast,,AR
0.3881634044987029,open_targets_clinical,sedation,,ADRA2A
0.588365797703287,open_targets_clinical,stroke,,ADRB1
0.38805884741893687,open_targets_clinical,allergic_rhinitis,,ADRA2A
0.38754554206520814,open_targets_clinical,allergy,,ADRA2A
0.5824560104743106,open_targets_clinical,ventricular_arrhythmia,,ADRB1
0.621360907525691,open_targets_clinical,myocardial_infarction,,ADRB1
0.6055517070751869,open_targets_clinical,heart_failure,,ADRB1
0.6053807323198205,open_targets_clinical,open-angle_glaucoma,,ADRB1
0.25,clinical_trial_phase1,recurrent_breast_carcinoma,,AR
0.3792299953348023,open_targets_clinical,substance_withdrawal_syndrome,,ADRA2A
0.3729723986688917,open_targets_literature,breast_cancer,,ADRA2A
0.7498467911536156,open_targets_clinical,hypertension,,ADRB1
0.5,clinical_trial_phase2,metastatic_castration-resistant_prostate_cancer,,AR
0.7193982883984845,open_targets_clinical,cardiovascular_disease,,ADRB1
0.6067210826402821,open_targets_clinical,glaucoma,,ADRB1
0.6047244226225048,open_targets_clinical,ocular_hypertension,,ADRB1
0.6041808406530522,open_targets_clinical,angina_pectoris,,ADRB1
0.6023967610347191,open_targets_clinical,migraine_disorder,,ADRB1
0.25,clinical_trial_phase1,estrogen_receptor_negative,,AR
0.6003704766132775,open_targets_clinical,congestive_heart_failure,,ADRB1
0.25,clinical_trial_phase1,her2/neu_negative,,AR
0.25,clinical_trial_phase1,progesterone_receptor_negative,,AR
0.5975409012774701,open_targets_clinical,asthma,,ADRB1
0.587419100194853,open_targets_clinical,sudden_cardiac_arrest,,ADRB1
0.584396008936851,open_targets_clinical,hypotension,,ADRB1
0.5843010030544298,open_targets_clinical,sepsis,,ADRB1
0.582943317517548,open_targets_clinical,pain,,ADRB1
0.25,clinical_trial_phase1,triple_negative_breast_cancer,,AR
0.5795241114821894,open_targets_clinical,parkinson_disease,,ADRB1
0.5790191950603032,open_targets_clinical,sinusitis,,ADRB1
0.5664437679080917,open_targets_clinical,atrial_fibrillation,,ADRB1
0.5658584722575627,open_targets_clinical,septic_shock,,ADRB1
0.25,clinical_trial_phase1,prostatic_neoplasms,,AR
0.25,clinical_trial_phase1,unresectable_melanoma,,BRAF
0.5,clinical_trial_phase2,renal_carcinoma,,CHEK1
0.39743321147530936,open_targets_clinical,hypertriglyceridemia,,HMGCR
0.6594021544128743,open_targets_literature,cancer,,CHEK2
0.5598846718937976,open_targets_clinical,allergic_disease,,ADRB1
0.32698540511692803,open_targets_genetic_association,stomach_disease,,ALOX5
0.5,clinical_trial_phase2,neoplasms,,BREAST CAN
0.5409211817593593,open_targets_clinical,urticaria,,ADRB1
0.75,clinical_trial_phase3,colitis,,CA2
0.0,clinical_trial_phase0,psoriatic-arthritis,,CA2
0.25,clinical_trial_phase1,mcrpc,,AR
0.25,clinical_trial_phase1,mcrpc_(metastatic_castration-resistant_prostate_cancer),,AR
0.5,clinical_trial_phase2,benign_prostatic_hyperplasia_(bph),,AR
0.25,clinical_trial_phase1,recurrent_glioblastoma,,AR
0.25,clinical_trial_phase1,recurrent_high-grade_glioma,,AR
0.25,clinical_trial_phase1,estrogen_receptor_positive,,AR
0.25,clinical_trial_phase1,progesterone_receptor_positive,,AR
0.25,clinical_trial_phase1,mhspc,,AR
0.25,clinical_trial_phase1,mhnpc,,AR
0.25,clinical_trial_phase1,locally_advanced_breast_cancer,,AR
0.25,clinical_trial_phase1,metastatic_breast_cancer,,AR
0.25,clinical_trial_phase1,er+_breast_cancer,,AR
0.5207244095161851,open_targets_clinical,cardiac_arrhythmia,,ADRB1
